ATC_code,pvals,coeff,z.obs,SE,CI.high,CI.low,name,group,HR,HR_l,HR_u,p.adj.FDR,p.val.group,N.nonpd,N.pd,users.group,hover.text
A11,2.5823449488733784e-5,0.17451774122396552,4.207479785484222,0.041477974968780744,0.2558130783144296,0.0932224041335014,VITAMINS,A,1.1906718661738802,1.0977058424385808,1.2915112939077884,6.12477265918367e-4,(0.0001-0.001],235056,658,(100k-250k],"drug name: VITAMINS
HR (95% CI): 1.19 (1.1; 1.29)
 p-value: 2.6e-05 (adj.: 6.1e-04)
 PD-users: 658
 non-PD-users: 235056"
A12,1.5616704873166874e-6,0.16043320329277486,4.803177859857645,0.033401470437642654,0.22589888238123376,0.09496752420431595,MINERAL SUPPLEMENTS,A,1.1740193498946465,1.0996231434096881,1.253448913100518,4.843626988904378e-5,(0.00001-0.0001],276736,1123,(250k-1mln],"drug name: MINERAL SUPPLEMENTS
HR (95% CI): 1.17 (1.1; 1.25)
 p-value: 1.6e-06 (adj.: 4.8e-05)
 PD-users: 1123
 non-PD-users: 276736"
A14,0.027360122175731826,0.6378515554757349,2.2063411504512396,0.28909924258326136,1.2044756588967354,0.07122745205473446,ANABOLIC AGENTS FOR SYSTEMIC USE,A,1.8924107691129852,1.0738254418967714,3.335009936744513,0.355861478082254,(0.05-1],2980,12,(500-10k],"drug name: ANABOLIC AGENTS FOR SYSTEMIC USE
HR (95% CI): 1.89 (1.07; 3.34)
 p-value: 2.7e-02 (adj.: 3.6e-01)
 PD-users: 12
 non-PD-users: 2980"
A16,0.14235581398900976,0.8473676633933361,1.4670744120875459,0.5775901047770238,1.9794234665830186,-0.28468813979634644,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A,2.333496212698978,0.7522488142109318,7.238568505278664,1,(0.05-1],663,3,(500-10k],"drug name: OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS
HR (95% CI): 2.33 (0.75; 7.24)
 p-value: 1.4e-01 (adj.: 1.0e+00)
 PD-users: 3
 non-PD-users: 663"
B01,1.4422287814433214e-11,0.1841502126492109,6.753598131312853,0.02726697814538357,0.23759250778140342,0.13070791751701835,ANTITHROMBOTIC AGENTS,B,1.2021963946392076,1.139634865313738,1.2681923090213891,7.268901953645641e-10,(0-0.00001],469237,2532,(250k-1mln],"drug name: ANTITHROMBOTIC AGENTS
HR (95% CI): 1.2 (1.14; 1.27)
 p-value: 1.4e-11 (adj.: 7.3e-10)
 PD-users: 2532
 non-PD-users: 469237"
B02,0.8798538550480345,0.025822666580736092,0.15115448288921104,0.17083626027593812,0.36065558397508546,-0.3090102508136132,ANTIHEMORRHAGICS,B,1.0261589600605094,0.7341732441146048,1.4342693904384398,1,(0.05-1],41498,35,(30k-100k],"drug name: ANTIHEMORRHAGICS
HR (95% CI): 1.03 (0.73; 1.43)
 p-value: 8.8e-01 (adj.: 1.0e+00)
 PD-users: 35
 non-PD-users: 41498"
B03,2.358746461391814e-5,0.1582969530800174,4.227907569860585,0.03744096824832839,0.23167990239304875,0.08491400376698606,ANTIANEMIC PREPARATIONS,B,1.171514027758892,1.0886234451574524,1.2607161120228856,5.9440974212868e-4,(0.0001-0.001],259331,848,(250k-1mln],"drug name: ANTIANEMIC PREPARATIONS
HR (95% CI): 1.17 (1.09; 1.26)
 p-value: 2.4e-05 (adj.: 5.9e-04)
 PD-users: 848
 non-PD-users: 259331"
B05,0.9957019012778142,0.002200286928857116,0.005386893945356765,0.40845187434099267,0.8027512500550824,-0.7983506761973682,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B,1.0022027093364798,0.4500706645569114,2.231672378803469,1,(0.05-1],6334,6,(500-10k],"drug name: BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS
HR (95% CI): 1 (0.45; 2.23)
 p-value: 1.0e+00 (adj.: 1.0e+00)
 PD-users: 6
 non-PD-users: 6334"
C01,9.742160542241911e-7,0.19145306446540555,4.896776356534991,0.039097775868383686,0.2680832970430568,0.11482283188775431,CARDIAC THERAPY,C,1.2110079924985542,1.12167469497877,1.307456042701521,3.273396967683276e-5,(0.00001-0.0001],150902,792,(100k-250k],"drug name: CARDIAC THERAPY
HR (95% CI): 1.21 (1.12; 1.31)
 p-value: 9.7e-07 (adj.: 3.3e-05)
 PD-users: 792
 non-PD-users: 150902"
C02,0.0025206733344745936,-0.43349124587483273,-3.0208486365454865,0.14349982340411296,-0.15223676021491345,-0.7147457315347521,ANTIHYPERTENSIVES,C,0.6482419673821074,0.48931651373888463,0.8587849305647327,0.048397386735796494,(0.01-0.05],15995,49,(10k-30k],"drug name: ANTIHYPERTENSIVES
HR (95% CI): 0.65 (0.49; 0.86)
 p-value: 2.5e-03 (adj.: 4.8e-02)
 PD-users: 49
 non-PD-users: 15995"
C03,4.405910138949125e-5,0.12358833937967834,4.085093341218063,0.0302534921620243,0.18288409442381076,0.06429258433554591,DIURETICS,C,1.131549960548578,1.0664043663338143,1.2006752350605863,9.869332253481244e-4,(0.0001-0.001],319313,1564,(250k-1mln],"drug name: DIURETICS
HR (95% CI): 1.13 (1.07; 1.2)
 p-value: 4.4e-05 (adj.: 9.9e-04)
 PD-users: 1564
 non-PD-users: 319313"
C04,0.2512353462605112,0.3317195125254745,1.1473539957760572,0.28911697152464544,0.8983783640330718,-0.23493933898212283,PERIPHERAL VASODILATORS,C,1.3933619731163136,0.7906188079157626,2.4556177625532043,1,(0.05-1],1917,12,(500-10k],"drug name: PERIPHERAL VASODILATORS
HR (95% CI): 1.39 (0.79; 2.46)
 p-value: 2.5e-01 (adj.: 1.0e+00)
 PD-users: 12
 non-PD-users: 1917"
C05,0.24470220031485598,-0.06871270993804253,-1.1633138205768954,0.05906635743738299,0.047055223337197666,-0.18448064321328272,VASOPROTECTIVES,C,0.9335948540779662,0.831536035609312,1.048179891473002,1,(0.05-1],121707,302,(100k-250k],"drug name: VASOPROTECTIVES
HR (95% CI): 0.93 (0.83; 1.05)
 p-value: 2.4e-01 (adj.: 1.0e+00)
 PD-users: 302
 non-PD-users: 121707"
C07,9.929403307162298e-29,0.3042248473310881,11.120874384474847,0.027356198515810705,0.35784201117600517,0.2506076834861711,BETA BLOCKING AGENTS,C,1.3555738189811173,1.2848059348592693,1.4302396407503593,9.501032575690447e-27,(0-0.00001],368597,2204,(250k-1mln],"drug name: BETA BLOCKING AGENTS
HR (95% CI): 1.36 (1.28; 1.43)
 p-value: 9.9e-29 (adj.: 9.5e-27)
 PD-users: 2204
 non-PD-users: 368597"
C08,0.46105710432543123,-0.023664968165355536,-0.737107293216186,0.03210518791925024,0.03926004387326535,-0.08658998020397643,CALCIUM CHANNEL BLOCKERS,C,0.9766128513487503,0.9170530284536058,1.040040904753185,1,(0.05-1],264591,1271,(250k-1mln],"drug name: CALCIUM CHANNEL BLOCKERS
HR (95% CI): 0.98 (0.92; 1.04)
 p-value: 4.6e-01 (adj.: 1.0e+00)
 PD-users: 1271
 non-PD-users: 264591"
C09,0.06936377462269125,-0.04898778466288598,-1.8160430107635674,0.026975013461982236,0.0038822702050823055,-0.10185783953085427,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C,0.9521927609830376,0.9031579358989595,1.0038898159778045,0.7990782573741352,(0.05-1],469566,2243,(250k-1mln],"drug name: AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM
HR (95% CI): 0.95 (0.9; 1)
 p-value: 6.9e-02 (adj.: 8.0e-01)
 PD-users: 2243
 non-PD-users: 469566"
C10,0.11210794404935824,0.04264182276924748,1.5887894139163605,0.026839191144996073,0.09524567078762611,-0.009962025249131146,LIPID MODIFYING AGENTS,C,1.043564047022244,0.9900874313588278,1.0999290423703594,1,(0.05-1],409616,2290,(250k-1mln],"drug name: LIPID MODIFYING AGENTS
HR (95% CI): 1.04 (0.99; 1.1)
 p-value: 1.1e-01 (adj.: 1.0e+00)
 PD-users: 2290
 non-PD-users: 409616"
D01,0.022753329546223614,0.1033318801979051,2.2775512214915787,0.04536972833929617,0.19225491373129183,0.014408846664518374,ANTIFUNGALS FOR DERMATOLOGICAL USE,D,1.1088593564780784,1.0145131544785901,1.211979427788609,0.3276510509656567,(0.05-1],178025,534,(100k-250k],"drug name: ANTIFUNGALS FOR DERMATOLOGICAL USE
HR (95% CI): 1.11 (1.01; 1.21)
 p-value: 2.3e-02 (adj.: 3.3e-01)
 PD-users: 534
 non-PD-users: 178025"
D02,0.08821069726933622,-0.51451744579473,-1.7049127543767693,0.3017852054152835,0.0769706878862475,-1.1060055794757075,EMOLLIENTS AND PROTECTIVES,D,0.5977889906205774,0.3308779907791302,1.0800104185403812,0.9119715447312705,(0.05-1],24324,12,(10k-30k],"drug name: EMOLLIENTS AND PROTECTIVES
HR (95% CI): 0.6 (0.33; 1.08)
 p-value: 8.8e-02 (adj.: 9.1e-01)
 PD-users: 12
 non-PD-users: 24324"
D04,0.8092870768369022,-0.07639660711960579,-0.24134585119236207,0.3165441077282688,0.5440184435461679,-0.6968116577853796,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D,0.9264486975364596,0.4981711143887006,1.7229164124062473,1,(0.05-1],4963,10,(500-10k],"drug name: ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.
HR (95% CI): 0.93 (0.5; 1.72)
 p-value: 8.1e-01 (adj.: 1.0e+00)
 PD-users: 10
 non-PD-users: 4963"
D05,0.04072008264459124,-0.20237309580187085,-2.046368969776447,0.09889374731086684,-0.00854491277636707,-0.39620127882737466,ANTIPSORIATICS,D,0.8167901301178214,0.6728712475707144,0.99149149122733915,0.4975300890286848,(0.05-1],39332,105,(30k-100k],"drug name: ANTIPSORIATICS
HR (95% CI): 0.82 (0.67; 0.99)
 p-value: 4.1e-02 (adj.: 5.0e-01)
 PD-users: 105
 non-PD-users: 39332"
D06,0.9487312832636283,-0.003249480049187469,-0.06430008815583918,0.050536167871371405,0.09579958889537067,-0.10229854899374562,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D,0.9967557937971415,0.9027599933450888,1.1005384817583361,1,(0.05-1],169774,420,(100k-250k],"drug name: ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE
HR (95% CI): 1 (0.9; 1.1)
 p-value: 9.5e-01 (adj.: 1.0e+00)
 PD-users: 420
 non-PD-users: 169774"
D07,0.02532116256422202,-0.0661434015665327,-2.2364675203375106,0.029574943952931112,-0.008177576573997078,-0.12410922655906832,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D,0.9359966312840416,0.8832833576117447,0.9918557688484916,0.34031965043707024,(0.05-1],486466,1509,(250k-1mln],"drug name: CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS
HR (95% CI): 0.94 (0.88; 0.99)
 p-value: 2.5e-02 (adj.: 3.4e-01)
 PD-users: 1509
 non-PD-users: 486466"
D08,0.07678435166861806,0.28794563233121967,1.7696566732210934,0.16271270958287454,0.606856682940579,-0.030965418278139645,ANTISEPTICS AND DISINFECTANTS,D,1.3336847928191937,0.9695090997903469,1.8346554219881144,0.8367498386878242,(0.05-1],17653,38,(10k-30k],"drug name: ANTISEPTICS AND DISINFECTANTS
HR (95% CI): 1.33 (0.97; 1.83)
 p-value: 7.7e-02 (adj.: 8.4e-01)
 PD-users: 38
 non-PD-users: 17653"
D09,0.8414946981961016,-0.0756361854636486,-0.19998194947886272,0.37821506221311757,0.6656517148846376,-0.8169240858119348,MEDICATED DRESSINGS,D,0.9271534571124616,0.44178847013542594,1.9457581877863015,1,(0.05-1],2387,7,(500-10k],"drug name: MEDICATED DRESSINGS
HR (95% CI): 0.93 (0.44; 1.95)
 p-value: 8.4e-01 (adj.: 1.0e+00)
 PD-users: 7
 non-PD-users: 2387"
D10,0.525579652689833,0.06504977705708304,0.6347681285884412,0.1024780138248856,0.2659029933610565,-0.13580343924689045,ANTI-ACNE PREPARATIONS,D,1.0672121457419674,0.8730142159566429,1.3046084968629408,1,(0.05-1],59767,97,(30k-100k],"drug name: ANTI-ACNE PREPARATIONS
HR (95% CI): 1.07 (0.87; 1.3)
 p-value: 5.3e-01 (adj.: 1.0e+00)
 PD-users: 97
 non-PD-users: 59767"
D11,0.7825572877487975,-0.03881564392100004,-0.27598799387293604,0.1406425090320075,0.23683860847708385,-0.31446989631908395,OTHER DERMATOLOGICAL PREPARATIONS,D,0.9619280300806743,0.7301758405946734,1.2672365800288525,1,(0.05-1],30119,51,(30k-100k],"drug name: OTHER DERMATOLOGICAL PREPARATIONS
HR (95% CI): 0.96 (0.73; 1.27)
 p-value: 7.8e-01 (adj.: 1.0e+00)
 PD-users: 51
 non-PD-users: 30119"
G01,0.6450920645380248,-0.0503648367973629,-0.46059100741482684,0.10934828510883692,0.16395386378717491,-0.2646835373819007,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,G,0.9508824443033426,0.7674487804007558,1.1781599580002524,1,(0.05-1],73809,85,(30k-100k],"drug name: GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS
HR (95% CI): 0.95 (0.77; 1.18)
 p-value: 6.5e-01 (adj.: 1.0e+00)
 PD-users: 85
 non-PD-users: 73809"
G02,0.20893266072517863,-0.3020828822521046,-1.2565057549231118,0.24041504073380843,0.16912193892788985,-0.7732877034320991,OTHER GYNECOLOGICALS,G,0.7392767894250065,0.4614933182700615,1.184264538067962,1,(0.05-1],98015,18,(30k-100k],"drug name: OTHER GYNECOLOGICALS
HR (95% CI): 0.74 (0.46; 1.18)
 p-value: 2.1e-01 (adj.: 1.0e+00)
 PD-users: 18
 non-PD-users: 98015"
G03,0.001037130248775994,0.08922642509013817,3.2802557479023764,0.0272010574624237,0.14253951805789308,0.035913332122383256,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G,1.0933281852347874,1.0365660056221042,1.1531986522280206,0.022009204199885543,(0.01-0.05],724089,2066,(250k-1mln],"drug name: SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM
HR (95% CI): 1.09 (1.04; 1.15)
 p-value: 1.0e-03 (adj.: 2.2e-02)
 PD-users: 2066
 non-PD-users: 724089"
G04,1.8318825391838595e-40,0.5345451062359675,13.317479472707513,0.04013860936158753,0.6132153349742013,0.4558748774977337,UROLOGICALS,G,1.7066717113293302,1.5775529450452204,1.846358525969023,2.462073468371092e-38,(0-0.00001],107354,711,(100k-250k],"drug name: UROLOGICALS
HR (95% CI): 1.71 (1.58; 1.85)
 p-value: 1.8e-40 (adj.: 2.5e-38)
 PD-users: 711
 non-PD-users: 107354"
H01,0.0051378040445243,0.45724773171161937,2.7982643741555164,0.1634040500013911,0.777513784642328,0.13698167878091072,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H,1.5797201825636453,1.1468071374231064,2.176055392196442,0.09006879240679663,(0.05-1],38312,38,(30k-100k],"drug name: PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES
HR (95% CI): 1.58 (1.15; 2.18)
 p-value: 5.1e-03 (adj.: 9.0e-02)
 PD-users: 38
 non-PD-users: 38312"
H02,0.04214501430146129,-0.07302005752004954,-2.032085369002365,0.035933558025614896,-0.0025915779534641525,-0.14344853708663494,CORTICOSTEROIDS FOR SYSTEMIC USE,H,0.9295821847254963,0.8663653847267464,0.9974117772855999,0.49979502433846196,(0.05-1],337850,910,(250k-1mln],"drug name: CORTICOSTEROIDS FOR SYSTEMIC USE
HR (95% CI): 0.93 (0.87; 1)
 p-value: 4.2e-02 (adj.: 5.0e-01)
 PD-users: 910
 non-PD-users: 337850"
H03,0.578347655097128,0.019662544480943366,0.5557998982255695,0.035377020657465806,0.08900023084990583,-0.0496751418880191,THYROID THERAPY,H,1.019857125535821,0.9515384892940025,1.093080908663926,1,(0.05-1],214101,943,(100k-250k],"drug name: THYROID THERAPY
HR (95% CI): 1.02 (0.95; 1.09)
 p-value: 5.8e-01 (adj.: 1.0e+00)
 PD-users: 943
 non-PD-users: 214101"
H04,0.07508770652383323,0.5371740461935461,1.779928232947519,0.30179533997502733,1.128682043246621,-0.054333950859528524,PANCREATIC HORMONES,H,1.7111643516390176,0.9471157635599258,3.091579246146624,0.8367498386878242,(0.05-1],3405,11,(500-10k],"drug name: PANCREATIC HORMONES
HR (95% CI): 1.71 (0.95; 3.09)
 p-value: 7.5e-02 (adj.: 8.4e-01)
 PD-users: 11
 non-PD-users: 3405"
H05,0.22866265127806215,0.301382042652115,1.2038109633634078,0.25035661895789985,0.7920719991008163,-0.1893079137965863,CALCIUM HOMEOSTASIS,H,1.3517256597599308,0.8275316590462614,2.207966594727316,1,(0.05-1],4169,16,(500-10k],"drug name: CALCIUM HOMEOSTASIS
HR (95% CI): 1.35 (0.83; 2.21)
 p-value: 2.3e-01 (adj.: 1.0e+00)
 PD-users: 16
 non-PD-users: 4169"
J01,0.1685771918266198,-0.03568268626788196,-1.3767899729336959,0.025917305449173533,0.015114298988821842,-0.08647967152458576,ANTIBACTERIALS FOR SYSTEMIC USE,J,0.9649464356637898,0.9171541929416637,1.0152290976436469,1,(0.05-1],1274212,3988,(1mln-3mln],"drug name: ANTIBACTERIALS FOR SYSTEMIC USE
HR (95% CI): 0.96 (0.92; 1.02)
 p-value: 1.7e-01 (adj.: 1.0e+00)
 PD-users: 3988
 non-PD-users: 1274212"
J02,0.7157688407500923,0.030639697312842783,0.3641194132770194,0.08414738735595051,0.19556554592364686,-0.13428615129796131,ANTIMYCOTICS FOR SYSTEMIC USE,J,1.0311139238323745,0.8743398353245876,1.2159984950546119,1,(0.05-1],95300,146,(30k-100k],"drug name: ANTIMYCOTICS FOR SYSTEMIC USE
HR (95% CI): 1.03 (0.87; 1.22)
 p-value: 7.2e-01 (adj.: 1.0e+00)
 PD-users: 146
 non-PD-users: 95300"
J04,0.8239211151719119,0.08414977891733172,0.22250457117729647,0.37819348372074274,0.8253953861977226,-0.657095828363059,ANTIMYCOBACTERIALS,J,1.087791809887392,0.5183545412064675,2.2827831678757633,1,(0.05-1],2442,7,(500-10k],"drug name: ANTIMYCOBACTERIALS
HR (95% CI): 1.09 (0.52; 2.28)
 p-value: 8.2e-01 (adj.: 1.0e+00)
 PD-users: 7
 non-PD-users: 2442"
J05,0.2813309703005419,-0.10237856427665996,-1.0773342411353557,0.09502952785457523,0.08387588778615333,-0.28863301633947325,ANTIVIRALS FOR SYSTEMIC USE,J,0.9026877616386764,0.7492871310871188,1.087493914155457,1,(0.05-1],60188,113,(30k-100k],"drug name: ANTIVIRALS FOR SYSTEMIC USE
HR (95% CI): 0.9 (0.75; 1.09)
 p-value: 2.8e-01 (adj.: 1.0e+00)
 PD-users: 113
 non-PD-users: 60188"
J06,0.6423064010011652,-0.4645171533804586,-0.4644764880034537,1.0000875509913962,1.4956184279495424,-2.4246527347104596,IMMUNE SERA AND IMMUNOGLOBULINS,J,0.628438471335562,0.08850884975726096,4.462095184127945,1,(0.05-1],748,1,(500-10k],"drug name: IMMUNE SERA AND IMMUNOGLOBULINS
HR (95% CI): 0.63 (0.09; 4.46)
 p-value: 6.4e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 748"
J07,0.024095191487784627,-0.14072362806489136,-2.255608004340478,0.0623883351158961,-0.018444738182319495,-0.2630025179474632,VACCINES,J,0.8687293709406537,0.7687399616618871,0.9817243249634493,0.3350094237906248,(0.05-1],124023,271,(100k-250k],"drug name: VACCINES
HR (95% CI): 0.87 (0.77; 0.98)
 p-value: 2.4e-02 (adj.: 3.4e-01)
 PD-users: 271
 non-PD-users: 124023"
L01,0.030456357019372996,-0.4253654958392375,-2.164104150938369,0.19655500205699267,-0.0401247708263357,-0.8106062208521393,ANTINEOPLASTIC AGENTS,L,0.6535308786558838,0.4445884657139362,0.9606695681384237,0.38375373568938476,(0.05-1],22188,26,(10k-30k],"drug name: ANTINEOPLASTIC AGENTS
HR (95% CI): 0.65 (0.44; 0.96)
 p-value: 3.0e-02 (adj.: 3.8e-01)
 PD-users: 26
 non-PD-users: 22188"
L02,0.5823917378424447,0.048751682979845515,0.5498944985230823,0.08865642975295038,0.2225150922935335,-0.12501172633384244,ENDOCRINE THERAPY,L,1.0499595955283452,0.8824865541919752,1.249214673022914,1,(0.05-1],46801,130,(30k-100k],"drug name: ENDOCRINE THERAPY
HR (95% CI): 1.05 (0.88; 1.25)
 p-value: 5.8e-01 (adj.: 1.0e+00)
 PD-users: 130
 non-PD-users: 46801"
L03,0.8903119713992623,-0.023728910316131314,-0.1379094631051748,0.17206150891933197,0.31350545029137655,-0.3609632709236392,IMMUNOSTIMULANTS,L,0.9765504066190063,0.6970045983318561,1.3682129199005608,1,(0.05-1],23101,34,(10k-30k],"drug name: IMMUNOSTIMULANTS
HR (95% CI): 0.98 (0.7; 1.37)
 p-value: 8.9e-01 (adj.: 1.0e+00)
 PD-users: 34
 non-PD-users: 23101"
L04,0.5005915142716035,-0.053961080615361916,-0.6735593342639326,0.080113329101631,0.10305815910543942,-0.21098032033616326,IMMUNOSUPPRESSANTS,L,0.9474689806939255,0.8097900031195057,1.1085558798195085,1,(0.05-1],56550,160,(30k-100k],"drug name: IMMUNOSUPPRESSANTS
HR (95% CI): 0.95 (0.81; 1.11)
 p-value: 5.0e-01 (adj.: 1.0e+00)
 PD-users: 160
 non-PD-users: 56550"
M01,2.312301795947088e-5,0.10769106641147339,4.232381082495216,0.025444558113369063,0.15756148391621316,0.05782064890673361,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M,1.1137036317755586,1.059524951710065,1.1706527320835403,5.9440974212868e-4,(0.0001-0.001],1082416,3680,(1mln-3mln],"drug name: ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS
HR (95% CI): 1.11 (1.06; 1.17)
 p-value: 2.3e-05 (adj.: 5.9e-04)
 PD-users: 3680
 non-PD-users: 1082416"
M02,0.9465869213626409,0.0043583236347539715,0.06699344531125101,0.06505597099097135,0.1318656837563403,-0.12314903648683237,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M,1.0043678349399687,0.8841318848312081,1.1409550601770053,1,(0.05-1],96247,247,(30k-100k],"drug name: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN
HR (95% CI): 1 (0.88; 1.14)
 p-value: 9.5e-01 (adj.: 1.0e+00)
 PD-users: 247
 non-PD-users: 96247"
M03,0.08011553269505488,0.12334456391828812,1.7500161170504405,0.07048195883257284,0.26148666478996563,-0.014797536953389381,MUSCLE RELAXANTS,M,1.1312741500541401,0.9853114085594721,1.2988596208905778,0.850076025045584,(0.05-1],57109,211,(30k-100k],"drug name: MUSCLE RELAXANTS
HR (95% CI): 1.13 (0.99; 1.3)
 p-value: 8.0e-02 (adj.: 8.5e-01)
 PD-users: 211
 non-PD-users: 57109"
